OptionID,类型号码,名称,说明,最小值,最大值,等级需求,属性等级,AvailableOn,Avgrade,OpMultiple,属性分类
5317,42,bonus_dur, 秃鹰的诅咒 (- 耐久力),-40,-45,0,125,32687,3,0,14
5316,1,bonus_attrate, 米诺的诅咒 (- 最终攻击成功率),-40,-45,0,125,229807,3,0,6
5315,5,bonus_defrate, 老人的诅咒 (- 最终防御成功率),-40,-45,0,125,261632,3,0,5
5314,2,bonus_attdphy, 魔王的诅咒 (- 最终攻击力),-55,-60,0,125,229807,3,0,4
5299,2,bonus_attdphy, 魔王的诅咒 (- 最终攻击力),-40,-45,0,125,229807,3,0,4
5312,14,bonus_allatr, 幽灵的诅咒 (- 所有能力值),-5,-5,0,125,262143,3,0,8
5300,5,bonus_defrate, 老人的诅咒 (- 最终防御成功率),-30,-35,0,125,261632,3,0,5
5310,15,bonus_vir, 摩尼的诅咒 (- 美德获得量),-5,-5,0,125,0,3,0,17
5309,13,bonus_int, 斯庇尔的诅咒 (- 智慧),-5,-5,0,125,262143,3,0,8
5308,24,bonus_allresi, 马库非的诅咒 (- 所有抵抗力),-40,-50,0,125,262063,3,0,9
5307,11,bonus_dex, 梅杜莎的诅咒 (- 敏捷),-5,-5,0,125,262063,3,0,8
5306,6,bonus_def, 犹大的诅咒 (- 最终防御力),-55,-65,0,125,261632,3,0,4
5305,31,bonus_mpmax, 史密斯的诅咒 (- MP 最大值),-30,-35,0,125,261712,3,0,12
5304,30,bonus_hpmax, 瓦纳的诅咒 (- HP 最大值),-30,-35,0,125,261632,3,0,11
5303,3,bonus_attdmag, 摩尔的诅咒 (- 魔法攻击力),-40,-45,0,125,229887,3,0,4
5302,42,bonus_dur, 秃鹰的诅咒 (- 耐久力),-30,-35,0,125,32687,3,0,14
5275,31,bonus_mpmax, 史密斯的祝福 (+ MP 最大值),40,45,0,125,235600,3,0,12
5313,12,bonus_con, 达纳督斯的诅咒 (- 体力),-5,-5,0,125,262063,3,0,8
5230,5,bonus_defrate, 老人的祝福 (+ 最终防御成功率),20,25,0,125,98304,3,0,5
5277,11,bonus_dex, 梅杜莎的诅咒 (- 敏捷),-3,-3,0,125,262063,3,0,8
5245,15,bonus_vir, 摩尼的祝福 (+ 美德获得量),4,4,0,125,0,3,0,17
5244,13,bonus_int, 斯庇尔的祝福 (+ 智慧),4,4,0,125,235610,3,0,8
5253,3,bonus_attdmag, 摩尔的祝福 (+ 魔法攻击力),40,45,0,125,98304,3,0,4
5252,42,bonus_dur, 秃鹰的祝福 (+ 耐久力),30,35,0,125,32687,3,0,14
5251,1,bonus_attrate, 米诺的祝福 (+ 最终攻击成功率),30,35,0,125,98304,3,0,6
6549,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6538,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6550,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6536,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6535,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6534,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6533,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6532,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6531,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6530,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6529,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6528,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6169,1400,Air Pressure, +4 重力场 (魔法师),34,34,0,125,233552,7,0,21
6539,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6625,66,op_mad, %对狂暴怪的攻击效果加强,29,58,0,125,511,3,0,18
6807,68,op_hpabs, %吸取生命值,7,7,0,125,74239,3,0,15
6635,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6634,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6633,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6632,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6631,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6630,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6629,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6628,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6548,65,op_venom, %对暴戾怪的攻击效果加强,0,0,0,125,511,3,0,18
6626,66,op_mad, %对狂暴怪的攻击效果加强,30,60,0,125,511,3,0,18
6637,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
7026,70,op_dmgneu, % 攻击无效,10,10,0,125,40960,3,0,19
7027,70,op_dmgneu, % 攻击无效,11,11,0,125,40960,3,0,19
7028,70,op_dmgneu, % 攻击无效,12,12,0,125,40960,3,0,19
7029,70,op_dmgneu, % 攻击无效,13,13,0,125,40960,3,0,19
7030,70,op_dmgneu, % 攻击无效,14,14,0,125,40960,3,0,19
7031,70,op_dmgneu, % 攻击无效,15,15,0,125,40960,3,0,19
7032,70,op_dmgneu, % 攻击无效,16,16,0,125,40960,3,0,19
7033,70,op_dmgneu, % 攻击无效,17,17,0,125,40960,3,0,19
7034,70,op_dmgneu, % 攻击无效,18,18,0,125,40960,3,0,19
7035,70,op_dmgneu, % 攻击无效,19,19,0,125,40960,3,0,19
6627,66,op_mad, %对狂暴怪的攻击效果加强,0,0,0,125,511,3,0,18
6915,69,op_mpabs, %吸取魔法值,15,15,0,125,74239,3,0,16
6904,69,op_mpabs, %吸取魔法值,4,4,0,125,74239,3,0,16
6925,69,op_mpabs, %吸取魔法值,25,25,0,125,74239,3,0,16
6219,1400,Wind Blade, +4 风刃 (野蛮人),44,44,0,125,65572,7,0,21
6192,1200,Summon Puru-ravas, +2 召唤普尔瓦斯 (魔法师),39,39,0,125,65616,7,0,21
6191,1100,Summon Puru-ravas, +1 召唤普尔瓦斯 (魔法师),39,39,0,125,65616,7,0,21
3329,33,bonus_hpmaxp, % HP 最大值,34,35,0,125,49152,3,0,11
3328,33,bonus_hpmaxp, % HP 最大值,33,34,0,125,49152,3,0,11
3249,32,bonus_weight, % 负重最大值,50,58,0,125,19968,7,0,13
3326,33,bonus_hpmaxp, % HP 最大值,31,32,0,125,49152,3,0,11
3337,33,bonus_hpmaxp, % HP 最大值,42,43,0,125,49152,3,0,11
7301,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7302,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7303,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7304,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7305,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7306,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7307,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7308,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7309,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
7310,73,op_indest, 无限耐久力,1,1,0,125,32768,3,0,14
3327,33,bonus_hpmaxp, % HP 最大值,32,33,0,125,49152,3,0,11
3541,35,bonus_weightmax, 负重最大值,130,132,0,125,19968,3,0,13
7222,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
3601,36,bonus_weightminus, 负重减少,0,0,0,125,32767,3,0,14
3550,35,bonus_weightmax, 负重最大值,157,159,0,125,19968,3,0,13
3549,35,bonus_weightmax, 负重最大值,154,156,0,125,19968,3,0,13
3548,35,bonus_weightmax, 负重最大值,151,153,0,125,19968,3,0,13
3547,35,bonus_weightmax, 负重最大值,148,150,0,125,19968,3,0,13
3546,35,bonus_weightmax, 负重最大值,145,147,0,125,19968,3,0,13
3545,35,bonus_weightmax, 负重最大值,142,144,0,125,19968,3,0,13
3544,35,bonus_weightmax, 负重最大值,139,141,0,125,19968,3,0,13
3603,36,bonus_weightminus, 负重减少,0,0,0,125,32767,3,0,14
3542,35,bonus_weightmax, 负重最大值,133,135,0,125,19968,3,0,13
3604,36,bonus_weightminus, 负重减少,0,0,0,125,32767,3,0,14
3540,35,bonus_weightmax, 负重最大值,127,129,0,125,19968,3,0,13
3539,35,bonus_weightmax, 负重最大值,124,126,0,125,19968,3,0,13
3538,35,bonus_weightmax, 负重最大值,121,123,0,125,19968,3,0,13
3537,35,bonus_weightmax, 负重最大值,118,120,0,125,19968,3,0,13
3536,35,bonus_weightmax, 负重最大值,115,117,0,125,19968,3,0,13
3535,35,bonus_weightmax, 负重最大值,112,114,0,125,19968,3,0,13
3534,35,bonus_weightmax, 负重最大值,109,111,0,125,19968,3,0,13
3533,35,bonus_weightmax, 负重最大值,106,108,0,125,19968,3,0,13
3532,35,bonus_weightmax, 负重最大值,103,105,0,125,19968,3,0,13
3434,34,bonus_mpmaxp, % MP 最大值,39,40,0,125,98384,3,0,12
3543,35,bonus_weightmax, 负重最大值,136,138,0,125,19968,3,0,13
6825,68,op_hpabs, %吸取生命值,25,25,0,125,74239,3,0,15
6824,68,op_hpabs, %吸取生命值,24,24,0,125,74239,3,0,15
6823,68,op_hpabs, %吸取生命值,23,23,0,125,74239,3,0,15
6822,68,op_hpabs, %吸取生命值,22,22,0,125,74239,3,0,15
9625,83,bonus_final_mag, % 魔法攻击力,20,21,0,125,98304,3,0,4
9617,83,bonus_final_mag, % 魔法攻击力,16,17,0,125,98304,3,0,4
9599,47,bonus_ind_attd, 攻击力,37,38,0,125,431,3,0,2
9827,13,bonus_int, 智慧,10,10,0,125,235610,3,0,8
9591,47,bonus_ind_attd, 攻击力,29,30,0,125,431,3,0,2
9592,47,bonus_ind_attd, 攻击力,30,31,0,125,431,3,0,2
9593,47,bonus_ind_attd, 攻击力,31,32,0,125,431,3,0,2
9594,47,bonus_ind_attd, 攻击力,32,33,0,125,431,3,0,2
9595,47,bonus_ind_attd, 攻击力,33,34,0,125,431,3,0,2
9596,47,bonus_ind_attd, 攻击力,34,35,0,125,431,3,0,2
9829,13,bonus_int, 智慧,11,11,0,125,235610,3,0,8
9609,47,bonus_ind_attd, 攻击力,47,48,0,125,431,3,0,2
9598,47,bonus_ind_attd, 攻击力,36,37,0,125,431,3,0,2
9608,47,bonus_ind_attd, 攻击力,46,47,0,125,431,3,0,2
9600,47,bonus_ind_attd, 攻击力,38,39,0,125,431,3,0,2
9601,47,bonus_ind_attd, 攻击力,39,40,0,125,431,3,0,2
9602,47,bonus_ind_attd, 攻击力,40,41,0,125,431,3,0,2
9603,47,bonus_ind_attd, 攻击力,41,42,0,125,431,3,0,2
9604,47,bonus_ind_attd, 攻击力,42,43,0,125,431,3,0,2
9605,47,bonus_ind_attd, 攻击力,43,44,0,125,431,3,0,2
9606,47,bonus_ind_attd, 攻击力,44,45,0,125,431,3,0,2
9589,47,bonus_ind_attd, 攻击力,27,28,0,125,431,3,0,2
9597,47,bonus_ind_attd, 攻击力,35,36,0,125,431,3,0,2
9764,12,bonus_con, 体力,3,3,0,125,261632,3,0,8
9757,11,bonus_dex, 敏捷,32,32,0,125,231305,3,0,8
9758,11,bonus_dex, 敏捷,33,33,0,125,231305,3,0,8
9759,11,bonus_dex, 敏捷,34,34,0,125,231305,3,0,8
9810,13,bonus_int, 智慧,1,1,0,125,235610,3,0,8
9760,11,bonus_dex, 敏捷,35,35,0,125,231305,3,0,8
9761,12,bonus_con, 体力,1,1,0,125,261632,3,0,8
9769,12,bonus_con, 体力,5,5,0,125,261632,3,0,8
9763,12,bonus_con, 体力,2,2,0,125,261632,3,0,8
9754,11,bonus_dex, 敏捷,29,29,0,125,231305,3,0,8
9809,12,bonus_con, 体力,35,35,0,125,261632,3,0,8
9765,12,bonus_con, 体力,3,3,0,125,261632,3,0,8
9808,12,bonus_con, 体力,34,34,0,125,261632,3,0,8
9766,12,bonus_con, 体力,4,4,0,125,261632,3,0,8
9807,12,bonus_con, 体力,33,33,0,125,261632,3,0,8
9767,12,bonus_con, 体力,4,4,0,125,261632,3,0,8
9741,11,bonus_dex, 敏捷,16,16,0,125,231305,3,0,8
9762,12,bonus_con, 体力,2,2,0,125,261632,3,0,8
9749,11,bonus_dex, 敏捷,24,24,0,125,231305,3,0,8
9686,10,bonus_str, 力量,13,13,0,125,232062,3,0,8
9743,11,bonus_dex, 敏捷,18,18,0,125,231305,3,0,8
9744,11,bonus_dex, 敏捷,19,19,0,125,231305,3,0,8
4819,48,bonus_ind_defrate, 防御成功率,40,42,0,125,261632,3,0,1
4818,48,bonus_ind_defrate, 防御成功率,38,40,0,125,261632,3,0,1
4817,48,bonus_ind_defrate, 防御成功率,36,38,0,125,261632,3,0,1
6821,68,op_hpabs, %吸取生命值,21,21,0,125,74239,3,0,15
6820,68,op_hpabs, %吸取生命值,20,20,0,125,74239,3,0,15
6829,68,op_hpabs, %吸取生命值,29,29,0,125,74239,3,0,15
6818,68,op_hpabs, %吸取生命值,18,18,0,125,74239,3,0,15
6830,68,op_hpabs, %吸取生命值,30,30,0,125,74239,3,0,15
6816,68,op_hpabs, %吸取生命值,16,16,0,125,74239,3,0,15
6815,68,op_hpabs, %吸取生命值,15,15,0,125,74239,3,0,15
6814,68,op_hpabs, %吸取生命值,14,14,0,125,74239,3,0,15
6813,68,op_hpabs, %吸取生命值,13,13,0,125,74239,3,0,15
6812,68,op_hpabs, %吸取生命值,12,12,0,125,74239,3,0,15
6811,68,op_hpabs, %吸取生命值,11,11,0,125,74239,3,0,15
6810,68,op_hpabs, %吸取生命值,10,10,0,125,74239,3,0,15
6809,68,op_hpabs, %吸取生命值,9,9,0,125,74239,3,0,15
6808,68,op_hpabs, %吸取生命值,8,8,0,125,74239,3,0,15
6525,65,op_venom, %对暴戾怪的攻击效果加强,29,58,0,125,511,3,0,18
6819,68,op_hpabs, %吸取生命值,19,19,0,125,74239,3,0,15
6841,68,op_hpabs, %吸取生命值,41,41,0,125,74239,3,0,15
6902,69,op_mpabs, %吸取魔法值,2,2,0,125,74239,3,0,16
6901,69,op_mpabs, %吸取魔法值,1,1,0,125,74239,3,0,16
6850,68,op_hpabs, %吸取生命值,50,50,0,125,74239,3,0,15
6849,68,op_hpabs, %吸取生命值,49,49,0,125,74239,3,0,15
6848,68,op_hpabs, %吸取生命值,48,48,0,125,74239,3,0,15
6847,68,op_hpabs, %吸取生命值,47,47,0,125,74239,3,0,15
6846,68,op_hpabs, %吸取生命值,46,46,0,125,74239,3,0,15
6845,68,op_hpabs, %吸取生命值,45,45,0,125,74239,3,0,15
6844,68,op_hpabs, %吸取生命值,44,44,0,125,74239,3,0,15
6828,68,op_hpabs, %吸取生命值,28,28,0,125,74239,3,0,15
6842,68,op_hpabs, %吸取生命值,42,42,0,125,74239,3,0,15
6806,68,op_hpabs, %吸取生命值,6,6,0,125,74239,3,0,15
6840,68,op_hpabs, %吸取生命值,40,40,0,125,74239,3,0,15
6839,68,op_hpabs, %吸取生命值,39,39,0,125,74239,3,0,15
6838,68,op_hpabs, %吸取生命值,38,38,0,125,74239,3,0,15
6837,68,op_hpabs, %吸取生命值,37,37,0,125,74239,3,0,15
6836,68,op_hpabs, %吸取生命值,36,36,0,125,74239,3,0,15
6835,68,op_hpabs, %吸取生命值,35,35,0,125,74239,3,0,15
6834,68,op_hpabs, %吸取生命值,34,34,0,125,74239,3,0,15
6833,68,op_hpabs, %吸取生命值,33,33,0,125,74239,3,0,15
6832,68,op_hpabs, %吸取生命值,32,32,0,125,74239,3,0,15
6831,68,op_hpabs, %吸取生命值,31,31,0,125,74239,3,0,15
6843,68,op_hpabs, %吸取生命值,43,43,0,125,74239,3,0,15
6229,1400,Power Break, +4 诅咒 (野蛮人),46,46,0,125,65572,7,0,21
6240,1500,Quick Step, +5 快步 (野蛮人),48,48,0,125,66560,7,0,21
6239,1400,Quick Step, +4 快步 (野蛮人),48,48,0,125,66560,7,0,21
6238,1300,Quick Step, +3 快步 (野蛮人),48,48,0,125,66560,7,0,21
6445,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6444,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6443,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6442,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6441,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
4236,42,bonus_dur, 最高耐久力,36,38,0,125,32687,7,0,14
4247,42,bonus_dur, 最高耐久力,70,70,0,125,32687,7,0,14
4246,42,bonus_dur, 最高耐久力,60,60,0,125,32687,7,0,14
4245,42,bonus_dur, 最高耐久力,50,50,0,125,32687,7,0,14
4244,42,bonus_dur, 最高耐久力,40,40,0,125,32687,7,0,14
4243,42,bonus_dur, 最高耐久力,30,30,0,125,32687,7,0,14
4242,42,bonus_dur, 最高耐久力,20,20,0,125,32687,7,0,14
4241,42,bonus_dur, 最高耐久力,10,10,0,125,32687,7,0,14
4240,42,bonus_dur, 最高耐久力,40,42,0,125,32687,7,0,14
4239,42,bonus_dur, 最高耐久力,39,41,0,125,32687,7,0,14
3628,36,bonus_weightminus, 负重减少,0,0,0,125,32767,3,0,14
4237,42,bonus_dur, 最高耐久力,37,39,0,125,32687,7,0,14
4250,42,bonus_dur, 最高耐久力,100,100,0,125,32687,7,0,14
4235,42,bonus_dur, 最高耐久力,35,37,0,125,32687,7,0,14
4234,42,bonus_dur, 最高耐久力,34,36,0,125,32687,7,0,14
4233,42,bonus_dur, 最高耐久力,33,35,0,125,32687,7,0,14
4232,42,bonus_dur, 最高耐久力,32,34,0,125,32687,7,0,14
4231,42,bonus_dur, 最高耐久力,31,33,0,125,32687,7,0,14
4230,42,bonus_dur, 最高耐久力,30,32,0,125,32687,7,0,14
4229,42,bonus_dur, 最高耐久力,29,31,0,125,32687,3,0,14
4228,42,bonus_dur, 最高耐久力,28,30,0,125,32687,3,0,14
4227,42,bonus_dur, 最高耐久力,27,29,0,125,32687,3,0,14
4238,42,bonus_dur, 最高耐久力,38,40,0,125,32687,7,0,14
7212,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
4332,43,bonus_hpspd, % HP 恢复力,33,36,0,125,245760,7,0,15
4331,43,bonus_hpspd, % HP 恢复力,32,35,0,125,245760,7,0,15
8003,80,op_gamble, 赌博属性增加,0,0,0,125,229376,3,0,17
7205,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
101,1,bonus_attrate, 最终攻击成功率,4,6,0,125,229376,3,0,6
7206,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7207,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7208,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7209,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
4248,42,bonus_dur, 最高耐久力,80,80,0,125,32687,7,0,14
7211,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
4249,42,bonus_dur, 最高耐久力,90,90,0,125,32687,7,0,14
7213,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7214,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7215,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7216,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7217,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7218,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
7219,72,op_limneu, 取消装备限制,1,1,0,125,32768,3,0,19
4356,43,bonus_hpspd, % HP 恢复力,60,60,0,125,245760,7,0,15
7145,71,op_dmgabs, %吸取伤害,0,0,0,125,24576,3,0,19
4334,43,bonus_hpspd, % HP 恢复力,35,38,0,125,245760,7,0,15
7147,71,op_dmgabs, %吸取伤害,0,0,0,125,24576,3,0,19
6199,1400,Summon Sa-sta, +4 召唤塞斯塔 (魔法师),40,40,0,125,65616,7,0,21
6198,1300,Summon Sa-sta, +3 召唤塞斯塔 (魔法师),40,40,0,125,65616,7,0,21
6197,1200,Summon Sa-sta, +2 召唤塞斯塔 (魔法师),40,40,0,125,65616,7,0,21
6196,1100,Summon Sa-sta, +1 召唤塞斯塔 (魔法师),40,40,0,125,65616,7,0,21
6208,1300,Shout of Angry, +3 怒吼 (野蛮人),42,42,0,125,135200,7,0,21
6425,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6414,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6435,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6434,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6433,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6432,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6431,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6430,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6429,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6428,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6437,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6426,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6438,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6424,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6423,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6422,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6421,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6420,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6419,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6418,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6417,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6416,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6315,63,op_cro, %点石成金之手,0,0,0,125,229887,3,0,17
6427,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6449,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
7036,70,op_dmgneu, % 攻击无效,20,20,0,125,40960,3,0,19
7037,70,op_dmgneu, % 攻击无效,21,21,0,125,40960,3,0,19
7038,70,op_dmgneu, % 攻击无效,22,22,0,125,40960,3,0,19
7039,70,op_dmgneu, % 攻击无效,23,23,0,125,40960,3,0,19
7040,70,op_dmgneu, % 攻击无效,24,24,0,125,40960,3,0,19
7041,70,op_dmgneu, % 攻击无效,25,25,0,125,40960,3,0,19
7042,70,op_dmgneu, % 攻击无效,26,26,0,125,40960,3,0,19
7043,70,op_dmgneu, % 攻击无效,27,27,0,125,40960,3,0,19
7044,70,op_dmgneu, % 攻击无效,28,28,0,125,40960,3,0,19
6436,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6450,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6413,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6448,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6447,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
6446,64,op_item, %幸运之手,0,0,0,125,229887,3,0,17
4209,42,bonus_dur, 最高耐久力,9,11,0,125,32687,3,0,14
4208,42,bonus_dur, 最高耐久力,8,10,0,125,32687,3,0,14
4207,42,bonus_dur, 最高耐久力,7,9,0,125,32687,3,0,14
4206,42,bonus_dur, 最高耐久力,6,8,0,125,32687,3,0,14
5203,24,bonus_allresi, 马库非的祝福 (+ 所有抵抗力),10,20,0,125,98304,3,0,9
4869,48,bonus_ind_defrate, 防御成功率,19,60,0,125,261632,7,0,1
5132,42,bonus_dur, 秃鹰的诅咒 (- 耐久力),-20,-25,0,125,32687,3,0,14
7047,70,op_dmgneu, % 攻击无效,31,31,0,125,40960,3,0,19
7048,70,op_dmgneu, % 攻击无效,32,32,0,125,40960,3,0,19
7049,70,op_dmgneu, % 攻击无效,33,33,0,125,40960,3,0,19
7050,70,op_dmgneu, % 攻击无效,34,34,0,125,40960,3,0,19
7101,71,op_dmgabs, %吸取伤害,1,3,0,125,24576,3,0,19
7102,71,op_dmgabs, %吸取伤害,1,3,0,125,24576,3,0,19
7103,71,op_dmgabs, %吸取伤害,1,3,0,125,24576,3,0,19
7104,71,op_dmgabs, %吸取伤害,1,3,0,125,24576,3,0,19
5101,6,bonus_def, 犹大的诅咒 (- 最终防御力),-10,-20,0,125,261632,3,0,4
4870,48,bonus_ind_defrate, 防御成功率,20,63,0,125,261632,7,0,1
5102,11,bonus_dex, 梅杜莎的诅咒 (- 敏捷),-2,-2,0,125,262063,3,0,8
4868,48,bonus_ind_defrate, 防御成功率,18,57,0,125,261632,7,0,1
4867,48,bonus_ind_defrate, 防御成功率,17,54,0,125,261632,7,0,1
4866,48,bonus_ind_defrate, 防御成功率,16,51,0,125,261632,7,0,1
4865,48,bonus_ind_defrate, 防御成功率,15,48,0,125,261632,7,0,1
4864,48,bonus_ind_defrate, 防御成功率,14,45,0,125,261632,7,0,1
4863,48,bonus_ind_defrate, 防御成功率,13,42,0,125,261632,7,0,1
4862,48,bonus_ind_defrate, 防御成功率,12,39,0,125,261632,7,0,1
4861,48,bonus_ind_defrate, 防御成功率,11,36,0,125,261632,7,0,1
4860,48,bonus_ind_defrate, 防御成功率,10,33,0,125,261632,7,0,1
4752,47,bonus_ind_attd, 攻击力,2,9,0,125,431,7,0,2
7105,71,op_dmgabs, %吸取伤害,1,3,0,125,24576,3,0,19
5113,3,bonus_attdmag, 摩尔的诅咒 (- 魔法攻击力),-15,-20,0,125,229887,3,0,4
5129,2,bonus_attdphy, 魔王的诅咒 (- 最终攻击力),-25,-30,0,125,229807,3,0,4
5128,12,bonus_con, 达纳督斯的诅咒 (- 体力),-3,-3,0,125,262063,3,0,8
5127,14,bonus_allatr, 幽灵的诅咒 (- 所有能力值),-3,-3,0,125,262143,3,0,8
5126,10,bonus_str, 布卢卡的诅咒 (- 力量),-3,-3,0,125,262063,3,0,8
5125,15,bonus_vir, 摩尼的诅咒 (- 美德获得量),-3,-3,0,125,0,3,0,17
5124,13,bonus_int, 斯庇尔的诅咒 (- 智慧),-3,-3,0,125,262143,3,0,8
5123,24,bonus_allresi, 马库非的诅咒 (- 所有抵抗力),-20,-30,0,125,262063,3,0,9
5122,11,bonus_dex, 梅杜莎的诅咒 (- 敏捷),-3,-3,0,125,262063,3,0,8
5121,6,bonus_def, 犹大的诅咒 (- 最终防御力),-25,-35,0,125,261632,3,0,4
7046,70,op_dmgneu, % 攻击无效,30,30,0,125,40960,3,0,19
5114,30,bonus_hpmax, 瓦纳的诅咒 (- HP 最大值),-10,-15,0,125,261632,3,0,11
4858,48,bonus_ind_defrate, 防御成功率,8,27,0,125,261632,7,0,1
4751,47,bonus_ind_attd, 攻击力,1,6,0,125,431,7,0,2
4750,47,bonus_ind_attd, 攻击力,102,104,0,125,431,7,0,2
4749,47,bonus_ind_attd, 攻击力,100,102,0,125,431,7,0,2
4748,47,bonus_ind_attd, 攻击力,98,100,0,125,431,7,0,2
4205,42,bonus_dur, 最高耐久力,5,7,0,125,32687,3,0,14
4204,42,bonus_dur, 最高耐久力,4,6,0,125,32687,3,0,14
4203,42,bonus_dur, 最高耐久力,3,5,0,125,32687,3,0,14
4215,42,bonus_dur, 最高耐久力,15,17,0,125,32687,3,0,14
4445,44,bonus_mpspd, % MP 恢复力,46,49,0,125,233552,7,0,16
4434,44,bonus_mpspd, % MP 恢复力,35,38,0,125,233552,7,0,16
4455,44,bonus_mpspd, % MP 恢复力,50,50,0,125,233552,7,0,16
4454,44,bonus_mpspd, % MP 恢复力,40,40,0,125,233552,7,0,16
